B.S:2072-3-6A.D:2015-06-21,Local:19:26 UTC:13:41,27.8,86,4.3,NSC,Sindhupalchowk
B.S:2072-1-31A.D:2015-05-14,Local:14:37 UTC:08:52,27.8,85.82,4,NSC,Sindhupalchowk
B.S:2072-6-21A.D:2015-10-08,Local:21:58 UTC:16:13,27.96,85.54,4.1,NSC,Sindhupalchowk
B.S:2072-10-13A.D:2016-01-27,Local:20:42 UTC:14:57,26.68,86.27,4.2,NSC,Siraha
B.S:2077-1-4A.D:2020-04-15,Local:00:55 UTC:19:10,27.55,86.59,4.7,NSC,Solukhumbu
B.S:2076-5-5A.D:2019-08-22,Local:07:07 UTC:01:22,27.52,86.39,4,NSC,Solukhumbu
B.S:2079-12-14A.D:2023-03-28,Local:23:41 UTC:17:56,27.86,87.89,4.6,NEMRC/DMG,Taplejung
B.S:2079-11-17A.D:2023-03-01,Local:17:42 UTC:11:57,27.82,88.02,4,NEMRC/DMG,Taplejung
B.S:2079-11-1A.D:2023-02-12,Local:04:30 UTC:22:45,27.83,87.95,4.8,NEMRC/DMG,Taplejung
B.S:2079-10-18A.D:2023-01-31,Local:00:24 UTC:18:39,27.42,87.47,4,NEMRC/DMG,Taplejung
B.S:2079-2-9A.D:2022-05-23,Local:15:09 UTC:09:24,27.3,87.73,4.3,NEMRC,Taplejung
B.S:2079-2-9A.D:2022-05-23,Local:15:00 UTC:09:15,27.31,87.94,4.1,NEMRC,Taplejung
B.S:2078-12-9A.D:2022-03-23,Local:16:39 UTC:10:54,27.9,87.86,4.2,NEMRC,Taplejung
B.S:2077-10-27A.D:2021-02-09,Local:07:35 UTC:01:50,27.89,87.91,5.4,NEMRC,Taplejung
B.S:2077-10-23A.D:2021-02-04,Local:03:58 UTC:22:13,27.78,88.15,4.5,NEMRC,Taplejung
B.S:2077-9-19A.D:2021-01-03,Local:10:44 UTC:04:59,27.66,87.62,4.4,NEMRC,Taplejung
B.S:2077-8-23A.D:2020-12-08,Local:19:08 UTC:13:23,27.77,87.86,4.2,NEMRC,Taplejung
B.S:2077-7-24A.D:2020-11-08,Local:03:29 UTC:21:44,27.73,87.87,4.9,NEMRC,Taplejung
B.S:2076-7-4A.D:2019-10-20,Local:01:09 UTC:19:24,27.82,87.98,4.2,NSC,Taplejung
B.S:2075-11-2A.D:2019-02-14,Local:17:11 UTC:11:26,27.81,88.18,4.6,NSC,Taplejung
B.S:2075-5-8A.D:2018-08-24,Local:18:16 UTC:12:31,27.5,88.04,4.5,NSC,Taplejung
B.S:2075-3-6A.D:2018-06-20,Local:10:00 UTC:04:15,27.31,87.9,4.7,NSC,Taplejung
B.S:2075-3-6A.D:2018-06-20,Local:09:54 UTC:04:09,27.36,88.01,4.8,NSC,Taplejung
B.S:2075-1-22A.D:2018-05-05,Local:20:49 UTC:15:04,27.74,88.13,4.4,NSC,Taplejung
B.S:2072-12-12A.D:2016-03-24,Local:05:26 UTC:23:41,27.75,88.04,4.1,NSC,Taplejung
B.S:2074-2-31A.D:2017-06-14,Local:09:27 UTC:03:42,27.88,88.13,4.1,NSC,Taplejung-Tibet Border
B.S:2074-11-9A.D:2018-02-21,Local:21:44 UTC:15:59,28.07,85.96,4.3,NSC,Tibet
B.S:2072-3-2A.D:2015-06-17,Local:08:00 UTC:02:15,28.27,85.94,5.1,NSC,Tibet
B.S:2072-2-24A.D:2015-06-06,Local:02:33 UTC:20:48,28.26,85.86,4.2,NSC,Tibet
B.S:2072-1-29A.D:2015-05-12,Local:14:58 UTC:09:13,27.97,86.45,4.8,NSC,Tibet
B.S:2072-1-29A.D:2015-05-12,Local:14:29 UTC:08:44,28.03,86.36,4.1,NSC,Tibet
B.S:2072-1-27A.D:2015-05-10,Local:07:35 UTC:01:50,28.04,85.96,4.2,NSC,Tibet
B.S:2072-1-13A.D:2015-04-26,Local:07:07 UTC:01:22,27.94,86.05,5,NSC,Tibet
B.S:2072-1-13A.D:2015-04-25,Local:05:12 UTC:23:27,28.34,85.91,5.6,NSC,Tibet
B.S:2072-1-12A.D:2015-04-25,Local:13:32 UTC:07:47,27.99,85.71,5.1,NSC,Tibet
B.S:2072-1-12A.D:2015-04-25,Local:12:23 UTC:06:38,28.41,85.8,5.5,NSC,Tibet
B.S:2078-4-28A.D:2021-08-12,Local:09:54 UTC:04:09,26.98,86.69,4.3,NEMRC,Udayapur
B.S:2076-7-5A.D:2019-10-22,Local:11:06 UTC:05:21,26.88,86.59,4.1,NSC,Udayapur
B.S:2072-1-27A.D:2015-05-10,Local:08:29 UTC:02:44,26.94,86.67,4,NSC,Udayapur
